date_reco;serial;client;contrat;type_livraison;client_code;modele_machine;marque;couleur;toner;ville;code_postal;jours_avant_rupture;date_rupture_estimee;priorite;commentaire
2026-02-17;;;CT002518;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002571;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002433;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT001604;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002520;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002459;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002517;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002434;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002569;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002626;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002526;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT000174;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT003732;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT001494;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT003730;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT005041;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;STCT000962;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;STCT000977;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;STCT000856;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;STCT000970;stock_seulement;;;;magenta;magenta;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002442;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002553;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002551;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002568;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002575;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002518;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002571;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002433;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT001604;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002520;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002459;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002517;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002434;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002569;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002626;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT002526;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT000174;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT003732;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT001494;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT003730;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;CT005041;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;STCT000962;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;STCT000977;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;STCT000856;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;;;STCT000970;stock_seulement;;;;yellow;yellow;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;120587;;STCT001001;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-17;210238;;CT004957;contrat_maintenance;;;;black;black;;;0;2026-02-14;1;Risque de rupture imminent
2026-02-17;3050311502;;STCT001041;contrat_maintenance;;;;black;black;;;0;2026-01-27;1;Risque de rupture imminent
2026-02-17;3050311502;;STCT001041;contrat_maintenance;;;;magenta;magenta;;;0;2026-01-23;1;Risque de rupture imminent
2026-02-17;3050311502;;STCT001041;contrat_maintenance;;;;yellow;yellow;;;0;2026-01-22;1;Risque de rupture imminent
2026-02-17;3050318280;;STCT000965;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-17;3050911437;;STCT000942;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-17;1;Risque de rupture imminent
2026-02-17;3356054066;;STCT000027;contrat_maintenance;;;;black;black;;;0;2026-01-27;1;Risque de rupture imminent
2026-02-17;3356054066;;STCT000027;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-02;1;Risque de rupture imminent
2026-02-17;3392613691;;CT000584;contrat_maintenance;;;;black;black;;;0;2025-03-29;1;Risque de rupture imminent
2026-02-17;3392613691;;CT000584;contrat_maintenance;;;;cyan;cyan;;;0;2025-07-24;1;Risque de rupture imminent
2026-02-17;3392613691;;CT000584;contrat_maintenance;;;;magenta;magenta;;;0;2025-09-03;1;Risque de rupture imminent
2026-02-17;3392613934;;CT000552;contrat_maintenance;;;;black;black;;;0;2025-09-03;1;Risque de rupture imminent
2026-02-17;3392613934;;CT000552;contrat_maintenance;;;;cyan;cyan;;;0;2025-06-14;1;Risque de rupture imminent
2026-02-17;3392613934;;CT000552;contrat_maintenance;;;;magenta;magenta;;;0;2025-04-26;1;Risque de rupture imminent
2026-02-17;3392613934;;CT000552;contrat_maintenance;;;;yellow;yellow;;;0;2025-08-09;1;Risque de rupture imminent
2026-02-17;35N00727;;CT002843;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-17;35N00735;;CT002846;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-17;35N00736;;CT002845;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-17;35N00736;;CT002845;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-17;3712067488;;CT001462;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-17;1;Risque de rupture imminent
2026-02-17;3712398760;;CT000781;contrat_maintenance;;;;black;black;;;0;2026-01-20;1;Risque de rupture imminent
2026-02-17;3712398760;;CT000781;contrat_maintenance;;;;cyan;cyan;;;0;2025-04-27;1;Risque de rupture imminent
2026-02-17;3712398760;;CT000781;contrat_maintenance;;;;magenta;magenta;;;0;2025-05-26;1;Risque de rupture imminent
2026-02-17;3712398760;;CT000781;contrat_maintenance;;;;yellow;yellow;;;0;2025-08-18;1;Risque de rupture imminent
2026-02-17;3712441720;;CT001281;contrat_maintenance;;;;black;black;;;0;2026-02-03;1;Risque de rupture imminent
2026-02-17;3712441720;;CT001281;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-05;1;Risque de rupture imminent
2026-02-17;3712441720;;CT001281;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-06;1;Risque de rupture imminent
2026-02-17;3712441720;;CT001281;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-04;1;Risque de rupture imminent
2026-02-17;3716982695;;CT001430;contrat_maintenance;;;;black;black;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-17;3717195336;;CT001179;contrat_maintenance;;;;cyan;cyan;;;0;2025-11-02;1;Risque de rupture imminent
2026-02-17;3717198289;;CT001079;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-04;1;Risque de rupture imminent
2026-02-17;3717198351;;CT001141;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-09;1;Risque de rupture imminent
2026-02-17;3743021087;;STCT000901;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-17;3746586336;;STCT000525;contrat_maintenance;;;;black;black;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-17;3746586336;;STCT000525;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-17;3746586336;;STCT000525;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-17;3773840651;;STCT000781;contrat_maintenance;;;;black;black;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-17;3774107982;;STCT000258;contrat_maintenance;;;;black;black;;;0;2025-12-03;1;Risque de rupture imminent
2026-02-17;3774107982;;STCT000258;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-23;1;Risque de rupture imminent
2026-02-17;3774202535;;STCT000339;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-15;1;Risque de rupture imminent
2026-02-17;3774202535;;STCT000339;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-17;3774202535;;STCT000339;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-17;3774282970;;CT001501;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-17;3774311342;;STCT000493;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-17;1;Risque de rupture imminent
2026-02-17;3774337678;;STCT000461;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-17;3774395813;;CT001497;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-10;1;Risque de rupture imminent
2026-02-17;3774398308;;CT001495;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-12;1;Risque de rupture imminent
2026-02-17;3774417957;;STCT000641;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-17;3775929730;;CT002967;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-14;1;Risque de rupture imminent
2026-02-17;3942059506;;CT001433;contrat_maintenance;;;;cyan;cyan;;;0;2026-01-25;1;Risque de rupture imminent
2026-02-17;3942059506;;CT001433;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-16;1;Risque de rupture imminent
2026-02-17;3942059506;;CT001433;contrat_maintenance;;;;yellow;yellow;;;0;2026-01-27;1;Risque de rupture imminent
2026-02-17;3990243181;;STCT000412;contrat_maintenance;;;;black;black;;;0;2026-02-14;1;Risque de rupture imminent
2026-02-17;3990261589;;CT001247;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-14;1;Risque de rupture imminent
2026-02-17;3990368766;;STCT000601;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-17;3GL04033;;CT001603;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-15;1;Risque de rupture imminent
2026-02-17;3MU04986;;;commande_simple;;;;yellow;yellow;;;0;2025-06-30;1;Risque de rupture imminent
2026-02-17;3NP03076;;;commande_simple;;;;cyan;cyan;;;0;2025-11-10;1;Risque de rupture imminent
2026-02-17;3NP03120;;CT003201;contrat_maintenance;;;;black;black;;;0;2025-04-01;1;Risque de rupture imminent
2026-02-17;3NP03120;;CT003201;contrat_maintenance;;;;cyan;cyan;;;0;2025-07-30;1;Risque de rupture imminent
2026-02-17;3NP03120;;CT003201;contrat_maintenance;;;;magenta;magenta;;;0;2025-08-20;1;Risque de rupture imminent
2026-02-17;3NP03120;;CT003201;contrat_maintenance;;;;yellow;yellow;;;0;2025-11-27;1;Risque de rupture imminent
2026-02-17;3TE05641;;CT002904;contrat_maintenance;;;;black;black;;;0;2024-11-17;1;Risque de rupture imminent
2026-02-17;3TE05641;;CT002904;contrat_maintenance;;;;cyan;cyan;;;0;2025-05-31;1;Risque de rupture imminent
2026-02-17;3TE05641;;CT002904;contrat_maintenance;;;;magenta;magenta;;;0;2025-05-31;1;Risque de rupture imminent
2026-02-17;3TE05641;;CT002904;contrat_maintenance;;;;yellow;yellow;;;0;2025-05-29;1;Risque de rupture imminent
2026-02-17;660892;;CT005008;contrat_maintenance;;;;black;black;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-17;JPBVJDM0SF;;;commande_simple;;;;black;black;;;0;2024-10-22;1;Risque de rupture imminent
2026-02-17;JPBVJDM0SF;;CT001637;contrat_maintenance;;;;black;black;;;0;2024-10-22;1;Risque de rupture imminent
2026-02-17;JPBVJDM0SF;;;commande_simple;;;;cyan;cyan;;;0;2024-11-19;1;Risque de rupture imminent
2026-02-17;JPBVJDM0SF;;CT001637;contrat_maintenance;;;;cyan;cyan;;;0;2024-11-19;1;Risque de rupture imminent
2026-02-17;JPBVJDM0SF;;;commande_simple;;;;magenta;magenta;;;0;2024-10-18;1;Risque de rupture imminent
2026-02-17;JPBVJDM0SF;;CT001637;contrat_maintenance;;;;magenta;magenta;;;0;2024-10-18;1;Risque de rupture imminent
2026-02-17;JPBVJDM0SF;;;commande_simple;;;;yellow;yellow;;;0;2024-10-18;1;Risque de rupture imminent
2026-02-17;JPBVJDM0SF;;CT001637;contrat_maintenance;;;;yellow;yellow;;;0;2024-10-18;1;Risque de rupture imminent
2026-02-17;JPBVK2604K;;CT001630;contrat_maintenance;;;;black;black;;;0;2025-02-05;1;Risque de rupture imminent
2026-02-17;JPBVK2604K;;CT001630;contrat_maintenance;;;;cyan;cyan;;;0;2025-03-13;1;Risque de rupture imminent
2026-02-17;JPBVK2604K;;CT001630;contrat_maintenance;;;;yellow;yellow;;;0;2025-05-16;1;Risque de rupture imminent
2026-02-17;JPBVK2604R;;CT001631;contrat_maintenance;;;;magenta;magenta;;;0;2025-11-23;1;Risque de rupture imminent
2026-02-17;JPBVK2604R;;CT001631;contrat_maintenance;;;;yellow;yellow;;;0;2025-11-20;1;Risque de rupture imminent
2026-02-17;JPBVK2604Z;;CT001632;contrat_maintenance;;;;black;black;;;0;2024-12-30;1;Risque de rupture imminent
2026-02-17;JPBVK2604Z;;CT001632;contrat_maintenance;;;;cyan;cyan;;;0;2025-04-11;1;Risque de rupture imminent
2026-02-17;JPBVK2604Z;;CT001632;contrat_maintenance;;;;magenta;magenta;;;0;2025-03-31;1;Risque de rupture imminent
2026-02-17;JPBVK2604Z;;CT001632;contrat_maintenance;;;;yellow;yellow;;;0;2025-07-18;1;Risque de rupture imminent
2026-02-17;JPBVK360SY;;CT001647;contrat_maintenance;;;;magenta;magenta;;;0;2025-08-05;1;Risque de rupture imminent
2026-02-17;JPBVK360T1;;CT001646;contrat_maintenance;;;;black;black;;;0;2025-05-11;1;Risque de rupture imminent
2026-02-17;JPBVK360T1;;CT001646;contrat_maintenance;;;;cyan;cyan;;;0;2025-08-04;1;Risque de rupture imminent
2026-02-17;JPBVK360T1;;CT001646;contrat_maintenance;;;;magenta;magenta;;;0;2025-03-21;1;Risque de rupture imminent
2026-02-17;JPBVK360T1;;CT001646;contrat_maintenance;;;;yellow;yellow;;;0;2024-10-08;1;Risque de rupture imminent
2026-02-17;JPBVK3N0TP;;CT001650;contrat_maintenance;;;;black;black;;;0;2025-04-29;1;Risque de rupture imminent
2026-02-17;JPBVK3N0TP;;CT001650;contrat_maintenance;;;;cyan;cyan;;;0;2025-06-13;1;Risque de rupture imminent
2026-02-17;JPBVK3N0TP;;CT001650;contrat_maintenance;;;;magenta;magenta;;;0;2024-12-27;1;Risque de rupture imminent
2026-02-17;JPBVK3N0TP;;CT001650;contrat_maintenance;;;;yellow;yellow;;;0;2025-08-02;1;Risque de rupture imminent
2026-02-17;JPBVK460SW;;CT001656;contrat_maintenance;;;;magenta;magenta;;;0;2024-10-27;1;Risque de rupture imminent
2026-02-17;JPBVK460T0;;CT001643;contrat_maintenance;;;;yellow;yellow;;;0;2025-06-25;1;Risque de rupture imminent
2026-02-17;JPBVK460T0;;CT001647;contrat_maintenance;;;;yellow;yellow;;;0;2025-06-25;1;Risque de rupture imminent
2026-02-17;JPBVK460VK;;CT001657;contrat_maintenance;;;;black;black;;;0;2025-04-11;1;Risque de rupture imminent
2026-02-17;JPBVK460VK;;CT001657;contrat_maintenance;;;;cyan;cyan;;;0;2025-08-20;1;Risque de rupture imminent
2026-02-17;JPBVK460VK;;CT001657;contrat_maintenance;;;;magenta;magenta;;;0;2024-10-16;1;Risque de rupture imminent
2026-02-17;JPBVK460VK;;CT001657;contrat_maintenance;;;;yellow;yellow;;;0;2025-07-31;1;Risque de rupture imminent
2026-02-17;JPBVK460VN;;CT001633;contrat_maintenance;;;;black;black;;;0;2024-09-10;1;Risque de rupture imminent
2026-02-17;JPBVK460VN;;CT001633;contrat_maintenance;;;;cyan;cyan;;;0;2024-07-07;1;Risque de rupture imminent
2026-02-17;JPBVK460VN;;CT001633;contrat_maintenance;;;;magenta;magenta;;;0;2024-09-20;1;Risque de rupture imminent
2026-02-17;JPBVK460VN;;CT001633;contrat_maintenance;;;;yellow;yellow;;;0;2024-06-19;1;Risque de rupture imminent
2026-02-17;JPBVK460W4;;CT001638;contrat_maintenance;;;;black;black;;;0;2025-03-02;1;Risque de rupture imminent
2026-02-17;JPBVK460W4;;CT001638;contrat_maintenance;;;;cyan;cyan;;;0;2025-11-14;1;Risque de rupture imminent
2026-02-17;JPBVK460W4;;CT001638;contrat_maintenance;;;;magenta;magenta;;;0;2025-08-09;1;Risque de rupture imminent
2026-02-17;JPBVK460W4;;CT001638;contrat_maintenance;;;;yellow;yellow;;;0;2025-10-08;1;Risque de rupture imminent
2026-02-17;JPBVK460XL;;CT001634;contrat_maintenance;;;;black;black;;;0;2024-03-11;1;Risque de rupture imminent
2026-02-17;JPBVK460XL;;CT001634;contrat_maintenance;;;;cyan;cyan;;;0;2024-04-06;1;Risque de rupture imminent
2026-02-17;JPBVK460XL;;CT001634;contrat_maintenance;;;;magenta;magenta;;;0;2024-04-02;1;Risque de rupture imminent
2026-02-17;JPBVK460XL;;CT001634;contrat_maintenance;;;;yellow;yellow;;;0;2024-04-05;1;Risque de rupture imminent
2026-02-17;KNDY16397;;CT003416;contrat_maintenance;;;;black;black;;;0;2024-09-22;1;Risque de rupture imminent
2026-02-17;X3BL124869;;CT003168;contrat_maintenance;;;;black;black;;;0;2026-02-17;1;Risque de rupture imminent
2026-02-17;X576062359;;CT002479;contrat_maintenance;;;;black;black;;;0;2026-01-30;1;Risque de rupture imminent
2026-02-17;X576124182;;;commande_simple;;;;magenta;magenta;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-17;X576124182;;CT003100;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-17;X576135787;;CT001634;contrat_maintenance;;;;black;black;;;0;2024-12-08;1;Risque de rupture imminent
2026-02-17;X576135787;;CT001634;contrat_maintenance;;;;cyan;cyan;;;0;2025-05-28;1;Risque de rupture imminent
2026-02-17;X576135787;;CT001634;contrat_maintenance;;;;magenta;magenta;;;0;2025-05-26;1;Risque de rupture imminent
2026-02-17;X576135787;;CT001634;contrat_maintenance;;;;yellow;yellow;;;0;2024-11-30;1;Risque de rupture imminent
2026-02-17;X576136429;;CT003132;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-17;X576147888;;;commande_simple;;;;black;black;;;0;2026-01-18;1;Risque de rupture imminent
2026-02-17;X576147888;;;commande_simple;;;;cyan;cyan;;;0;2026-01-01;1;Risque de rupture imminent
2026-02-17;X576147888;;;commande_simple;;;;magenta;magenta;;;0;2025-12-09;1;Risque de rupture imminent
2026-02-17;X576147888;;;commande_simple;;;;yellow;yellow;;;0;2026-01-15;1;Risque de rupture imminent
2026-02-17;X576150117;;;commande_simple;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-17;X576150150;;CT004979;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-17;X576152189;;;commande_simple;;;;magenta;magenta;;;0;2026-02-07;1;Risque de rupture imminent
2026-02-17;X576152758;;;commande_simple;;;;yellow;yellow;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-17;X576152758;;CT003428;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-17;X57H013328;;CT002732;contrat_maintenance;;;;cyan;cyan;;;0;2025-02-22;1;Risque de rupture imminent
