date_reco;serial;client;contrat;type_livraison;client_code;modele_machine;marque;couleur;toner;ville;code_postal;jours_avant_rupture;date_rupture_estimee;priorite;commentaire
2025-12-15;;;CT002518;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002571;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002433;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT001604;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002520;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002459;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002517;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002434;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002569;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002626;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT002526;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT000174;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT003732;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT001494;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;;;CT003730;stock_seulement;;;;yellow;yellow;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;115554;;CT003488;contrat_maintenance;;;;black;black;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;210239;;CT004958;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;210240;;CT004959;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-15;1;Risque de rupture imminent
2025-12-15;2YA18044;;CT002994;contrat_maintenance;;;;black;black;;;0;2025-12-11;1;Risque de rupture imminent
2025-12-15;3392613691;;CT000584;contrat_maintenance;;;;black;black;;;0;2025-03-18;1;Risque de rupture imminent
2025-12-15;3392613691;;CT000584;contrat_maintenance;;;;cyan;cyan;;;0;2025-07-06;1;Risque de rupture imminent
2025-12-15;3392613691;;CT000584;contrat_maintenance;;;;magenta;magenta;;;0;2025-08-08;1;Risque de rupture imminent
2025-12-15;3392613934;;CT000552;contrat_maintenance;;;;black;black;;;0;2025-08-12;1;Risque de rupture imminent
2025-12-15;3392613934;;CT000552;contrat_maintenance;;;;cyan;cyan;;;0;2025-05-25;1;Risque de rupture imminent
2025-12-15;3392613934;;CT000552;contrat_maintenance;;;;magenta;magenta;;;0;2025-03-31;1;Risque de rupture imminent
2025-12-15;3392613934;;CT000552;contrat_maintenance;;;;yellow;yellow;;;0;2025-07-12;1;Risque de rupture imminent
2025-12-15;35N00727;;CT002843;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;35N00735;;CT002846;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-07;1;Risque de rupture imminent
2025-12-15;35N00736;;CT002845;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-11;1;Risque de rupture imminent
2025-12-15;35N00736;;CT002845;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;3712010443;;CT001787;contrat_maintenance;;;;yellow;yellow;;;0;2025-10-21;1;Risque de rupture imminent
2025-12-15;3712398760;;CT000781;contrat_maintenance;;;;cyan;cyan;;;0;2025-04-13;1;Risque de rupture imminent
2025-12-15;3712398760;;CT000781;contrat_maintenance;;;;magenta;magenta;;;0;2025-04-21;1;Risque de rupture imminent
2025-12-15;3712398760;;CT000781;contrat_maintenance;;;;yellow;yellow;;;0;2025-07-17;1;Risque de rupture imminent
2025-12-15;3717195336;;CT001179;contrat_maintenance;;;;cyan;cyan;;;0;2025-10-26;1;Risque de rupture imminent
2025-12-15;3717198351;;CT001141;contrat_maintenance;;;;yellow;yellow;;;0;2025-11-09;1;Risque de rupture imminent
2025-12-15;3771713784;;CT003019;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-06;1;Risque de rupture imminent
2025-12-15;3774393195;;CT001494;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-15;1;Risque de rupture imminent
2025-12-15;3774393195;;CT001494;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-04;1;Risque de rupture imminent
2025-12-15;3942059506;;CT001433;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-15;1;Risque de rupture imminent
2025-12-15;3942059506;;CT001433;contrat_maintenance;;;;magenta;magenta;;;0;2025-11-07;1;Risque de rupture imminent
2025-12-15;3DX13552;;CT002915;contrat_maintenance;;;;black;black;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;3GL04033;;CT001603;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;3MU04986;;;commande_simple;;;;yellow;yellow;;;0;2025-06-27;1;Risque de rupture imminent
2025-12-15;3MU18414;;;commande_simple;;;;yellow;yellow;;;0;2025-11-29;1;Risque de rupture imminent
2025-12-15;3MU18414;;CT002600;contrat_maintenance;;;;yellow;yellow;;;0;2025-11-29;1;Risque de rupture imminent
2025-12-15;3MV01043;;;commande_simple;;;;black;black;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;3MV01043;;CT002837;contrat_maintenance;;;;black;black;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;3MV01171;;CT002842;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;3MV01311;;CT002839;contrat_maintenance;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;3MV01311;;CT002839;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-05;1;Risque de rupture imminent
2025-12-15;3MV01322;;CT002841;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-04;1;Risque de rupture imminent
2025-12-15;3NP03076;;;commande_simple;;;;cyan;cyan;;;0;2025-10-08;1;Risque de rupture imminent
2025-12-15;3NP03120;;CT003201;contrat_maintenance;;;;black;black;;;0;2025-03-27;1;Risque de rupture imminent
2025-12-15;3NP03120;;CT003201;contrat_maintenance;;;;cyan;cyan;;;0;2025-07-04;1;Risque de rupture imminent
2025-12-15;3NP03120;;CT003201;contrat_maintenance;;;;magenta;magenta;;;0;2025-07-24;1;Risque de rupture imminent
2025-12-15;3NP03120;;CT003201;contrat_maintenance;;;;yellow;yellow;;;0;2025-10-28;1;Risque de rupture imminent
2025-12-15;3TE05641;;CT002904;contrat_maintenance;;;;black;black;;;0;2024-10-30;1;Risque de rupture imminent
2025-12-15;3TE05641;;CT002904;contrat_maintenance;;;;cyan;cyan;;;0;2025-06-04;1;Risque de rupture imminent
2025-12-15;3TE05641;;CT002904;contrat_maintenance;;;;magenta;magenta;;;0;2025-06-04;1;Risque de rupture imminent
2025-12-15;3TE05641;;CT002904;contrat_maintenance;;;;yellow;yellow;;;0;2025-05-27;1;Risque de rupture imminent
2025-12-15;4BU06875;;CT001604;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-08;1;Risque de rupture imminent
2025-12-15;660886;;CT004955;contrat_maintenance;;;;black;black;;;0;2025-12-11;1;Risque de rupture imminent
2025-12-15;JPBVJDM0SF;;;commande_simple;;;;black;black;;;0;2024-10-23;1;Risque de rupture imminent
2025-12-15;JPBVJDM0SF;;CT001637;contrat_maintenance;;;;black;black;;;0;2024-10-23;1;Risque de rupture imminent
2025-12-15;JPBVJDM0SF;;;commande_simple;;;;cyan;cyan;;;0;2024-11-11;1;Risque de rupture imminent
2025-12-15;JPBVJDM0SF;;CT001637;contrat_maintenance;;;;cyan;cyan;;;0;2024-11-11;1;Risque de rupture imminent
2025-12-15;JPBVJDM0SF;;;commande_simple;;;;magenta;magenta;;;0;2024-10-20;1;Risque de rupture imminent
2025-12-15;JPBVJDM0SF;;CT001637;contrat_maintenance;;;;magenta;magenta;;;0;2024-10-20;1;Risque de rupture imminent
2025-12-15;JPBVJDM0SF;;;commande_simple;;;;yellow;yellow;;;0;2024-10-18;1;Risque de rupture imminent
2025-12-15;JPBVJDM0SF;;CT001637;contrat_maintenance;;;;yellow;yellow;;;0;2024-10-18;1;Risque de rupture imminent
2025-12-15;JPBVK2604K;;CT001630;contrat_maintenance;;;;black;black;;;0;2025-02-03;1;Risque de rupture imminent
2025-12-15;JPBVK2604K;;CT001630;contrat_maintenance;;;;cyan;cyan;;;0;2025-03-06;1;Risque de rupture imminent
2025-12-15;JPBVK2604K;;CT001630;contrat_maintenance;;;;yellow;yellow;;;0;2025-05-04;1;Risque de rupture imminent
2025-12-15;JPBVK2604R;;CT001631;contrat_maintenance;;;;magenta;magenta;;;0;2025-11-08;1;Risque de rupture imminent
2025-12-15;JPBVK2604R;;CT001631;contrat_maintenance;;;;yellow;yellow;;;0;2025-11-18;1;Risque de rupture imminent
2025-12-15;JPBVK2604Z;;CT001632;contrat_maintenance;;;;black;black;;;0;2024-12-07;1;Risque de rupture imminent
2025-12-15;JPBVK2604Z;;CT001632;contrat_maintenance;;;;cyan;cyan;;;0;2025-03-15;1;Risque de rupture imminent
2025-12-15;JPBVK2604Z;;CT001632;contrat_maintenance;;;;magenta;magenta;;;0;2025-03-07;1;Risque de rupture imminent
2025-12-15;JPBVK2604Z;;CT001632;contrat_maintenance;;;;yellow;yellow;;;0;2025-06-16;1;Risque de rupture imminent
2025-12-15;JPBVK360SY;;CT001647;contrat_maintenance;;;;black;black;;;0;2025-08-12;1;Risque de rupture imminent
2025-12-15;JPBVK360SY;;CT001647;contrat_maintenance;;;;cyan;cyan;;;0;2025-08-12;1;Risque de rupture imminent
2025-12-15;JPBVK360SY;;CT001647;contrat_maintenance;;;;magenta;magenta;;;0;2025-08-05;1;Risque de rupture imminent
2025-12-15;JPBVK360SY;;CT001647;contrat_maintenance;;;;yellow;yellow;;;0;2025-08-02;1;Risque de rupture imminent
2025-12-15;JPBVK360T1;;CT001646;contrat_maintenance;;;;black;black;;;0;2025-04-16;1;Risque de rupture imminent
2025-12-15;JPBVK360T1;;CT001646;contrat_maintenance;;;;cyan;cyan;;;0;2025-07-09;1;Risque de rupture imminent
2025-12-15;JPBVK360T1;;CT001646;contrat_maintenance;;;;magenta;magenta;;;0;2025-02-15;1;Risque de rupture imminent
2025-12-15;JPBVK360T1;;CT001646;contrat_maintenance;;;;yellow;yellow;;;0;2024-10-04;1;Risque de rupture imminent
2025-12-15;JPBVK3N0TP;;CT001650;contrat_maintenance;;;;black;black;;;0;2025-03-19;1;Risque de rupture imminent
2025-12-15;JPBVK3N0TP;;CT001650;contrat_maintenance;;;;cyan;cyan;;;0;2025-05-02;1;Risque de rupture imminent
2025-12-15;JPBVK3N0TP;;CT001650;contrat_maintenance;;;;magenta;magenta;;;0;2024-11-09;1;Risque de rupture imminent
2025-12-15;JPBVK3N0TP;;CT001650;contrat_maintenance;;;;yellow;yellow;;;0;2025-08-04;1;Risque de rupture imminent
2025-12-15;JPBVK460SW;;CT001656;contrat_maintenance;;;;magenta;magenta;;;0;2024-10-17;1;Risque de rupture imminent
2025-12-15;JPBVK460T0;;CT001643;contrat_maintenance;;;;black;black;;;0;2025-12-07;1;Risque de rupture imminent
2025-12-15;JPBVK460T0;;CT001647;contrat_maintenance;;;;black;black;;;0;2025-12-07;1;Risque de rupture imminent
2025-12-15;JPBVK460T0;;CT001643;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-06;1;Risque de rupture imminent
2025-12-15;JPBVK460T0;;CT001647;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-06;1;Risque de rupture imminent
2025-12-15;JPBVK460T0;;CT001643;contrat_maintenance;;;;magenta;magenta;;;0;2025-11-28;1;Risque de rupture imminent
2025-12-15;JPBVK460T0;;CT001647;contrat_maintenance;;;;magenta;magenta;;;0;2025-11-28;1;Risque de rupture imminent
2025-12-15;JPBVK460T0;;CT001643;contrat_maintenance;;;;yellow;yellow;;;0;2025-06-06;1;Risque de rupture imminent
2025-12-15;JPBVK460T0;;CT001647;contrat_maintenance;;;;yellow;yellow;;;0;2025-06-06;1;Risque de rupture imminent
2025-12-15;JPBVK460VK;;CT001657;contrat_maintenance;;;;black;black;;;0;2025-03-09;1;Risque de rupture imminent
2025-12-15;JPBVK460VK;;CT001657;contrat_maintenance;;;;cyan;cyan;;;0;2025-08-20;1;Risque de rupture imminent
2025-12-15;JPBVK460VK;;CT001657;contrat_maintenance;;;;magenta;magenta;;;0;2024-10-18;1;Risque de rupture imminent
2025-12-15;JPBVK460VK;;CT001657;contrat_maintenance;;;;yellow;yellow;;;0;2025-06-23;1;Risque de rupture imminent
2025-12-15;JPBVK460VN;;CT001633;contrat_maintenance;;;;black;black;;;0;2024-09-03;1;Risque de rupture imminent
2025-12-15;JPBVK460VN;;CT001633;contrat_maintenance;;;;cyan;cyan;;;0;2024-06-29;1;Risque de rupture imminent
2025-12-15;JPBVK460VN;;CT001633;contrat_maintenance;;;;magenta;magenta;;;0;2024-09-07;1;Risque de rupture imminent
2025-12-15;JPBVK460VN;;CT001633;contrat_maintenance;;;;yellow;yellow;;;0;2024-06-17;1;Risque de rupture imminent
2025-12-15;JPBVK460W4;;CT001638;contrat_maintenance;;;;black;black;;;0;2025-02-07;1;Risque de rupture imminent
2025-12-15;JPBVK460W4;;CT001638;contrat_maintenance;;;;cyan;cyan;;;0;2025-10-15;1;Risque de rupture imminent
2025-12-15;JPBVK460W4;;CT001638;contrat_maintenance;;;;magenta;magenta;;;0;2025-07-20;1;Risque de rupture imminent
2025-12-15;JPBVK460W4;;CT001638;contrat_maintenance;;;;yellow;yellow;;;0;2025-09-09;1;Risque de rupture imminent
2025-12-15;JPBVK460XL;;CT001634;contrat_maintenance;;;;black;black;;;0;2024-03-04;1;Risque de rupture imminent
2025-12-15;JPBVK460XL;;CT001634;contrat_maintenance;;;;cyan;cyan;;;0;2024-03-25;1;Risque de rupture imminent
2025-12-15;JPBVK460XL;;CT001634;contrat_maintenance;;;;magenta;magenta;;;0;2024-03-21;1;Risque de rupture imminent
2025-12-15;JPBVK460XL;;CT001634;contrat_maintenance;;;;yellow;yellow;;;0;2024-03-22;1;Risque de rupture imminent
2025-12-15;JPBVK460XX;;CT001641;contrat_maintenance;;;;cyan;cyan;;;0;2024-09-26;1;Risque de rupture imminent
2025-12-15;KNDY16397;;CT003416;contrat_maintenance;;;;black;black;;;0;2024-09-02;1;Risque de rupture imminent
2025-12-15;X3BL080679;;CT002429;contrat_maintenance;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;X3BL080728;;CT002433;contrat_maintenance;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;X3BL116988;;;commande_simple;;;;black;black;;;0;2025-12-11;1;Risque de rupture imminent
2025-12-15;X3BL116988;;CT003152;contrat_maintenance;;;;black;black;;;0;2025-12-11;1;Risque de rupture imminent
2025-12-15;X3BL124862;;CT003127;contrat_maintenance;;;;black;black;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;X3BL124865;;CT003178;contrat_maintenance;;;;black;black;;;0;2025-12-11;1;Risque de rupture imminent
2025-12-15;X3BL124867;;;commande_simple;;;;black;black;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;X3BL124867;;CT003209;contrat_maintenance;;;;black;black;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;X3BL125449;;;commande_simple;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;X3BL125449;;CT003197;contrat_maintenance;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;X3BL125454;;CT003097;contrat_maintenance;;;;black;black;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;X3BL125590;;CT003211;contrat_maintenance;;;;black;black;;;0;2025-12-10;1;Risque de rupture imminent
2025-12-15;X3BL125632;;;commande_simple;;;;black;black;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;X3BL125632;;CT003174;contrat_maintenance;;;;black;black;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;X3BL125647;;;commande_simple;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;X3BL125647;;CT003210;contrat_maintenance;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;X576062359;;CT002479;contrat_maintenance;;;;black;black;;;0;2025-11-20;1;Risque de rupture imminent
2025-12-15;X576062423;;CT002483;contrat_maintenance;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;X576062423;;CT002483;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-06;1;Risque de rupture imminent
2025-12-15;X576074839;;;commande_simple;;;;magenta;magenta;;;0;2025-12-04;1;Risque de rupture imminent
2025-12-15;X576074839;;CT002811;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-04;1;Risque de rupture imminent
2025-12-15;X576086397;;CT002643;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-08;1;Risque de rupture imminent
2025-12-15;X576086397;;CT002643;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-04;1;Risque de rupture imminent
2025-12-15;X576087419;;;commande_simple;;;;magenta;magenta;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;X576087419;;CT003107;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-03;1;Risque de rupture imminent
2025-12-15;X576087419;;;commande_simple;;;;yellow;yellow;;;0;2025-12-01;1;Risque de rupture imminent
2025-12-15;X576087419;;CT003107;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-01;1;Risque de rupture imminent
2025-12-15;X576087509;;CT003083;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-04;1;Risque de rupture imminent
2025-12-15;X576087510;;CT003084;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-09;1;Risque de rupture imminent
2025-12-15;X576087510;;CT003084;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-04;1;Risque de rupture imminent
2025-12-15;X576097423;;CT002939;contrat_maintenance;;;;black;black;;;0;2025-12-11;1;Risque de rupture imminent
2025-12-15;X576097425;;CT002940;contrat_maintenance;;;;black;black;;;0;2025-12-13;1;Risque de rupture imminent
2025-12-15;X576097452;;CT002948;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-05;1;Risque de rupture imminent
2025-12-15;X576097475;;CT002943;contrat_maintenance;;;;black;black;;;0;2025-12-10;1;Risque de rupture imminent
2025-12-15;X576097477;;CT002944;contrat_maintenance;;;;black;black;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;X576097669;;CT002873;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-09;1;Risque de rupture imminent
2025-12-15;X576097669;;CT002873;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-08;1;Risque de rupture imminent
2025-12-15;X576097669;;CT002873;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-14;1;Risque de rupture imminent
2025-12-15;X576124182;;;commande_simple;;;;cyan;cyan;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;X576124182;;CT003100;contrat_maintenance;;;;cyan;cyan;;;0;2025-12-12;1;Risque de rupture imminent
2025-12-15;X576124182;;;commande_simple;;;;magenta;magenta;;;0;2025-12-10;1;Risque de rupture imminent
2025-12-15;X576124182;;CT003100;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-10;1;Risque de rupture imminent
2025-12-15;X576124184;;CT003130;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-05;1;Risque de rupture imminent
2025-12-15;X576135745;;;commande_simple;;;;magenta;magenta;;;0;2025-12-06;1;Risque de rupture imminent
2025-12-15;X576135745;;CT003343;contrat_maintenance;;;;magenta;magenta;;;0;2025-12-06;1;Risque de rupture imminent
2025-12-15;X576135787;;CT001634;contrat_maintenance;;;;black;black;;;0;2024-11-07;1;Risque de rupture imminent
2025-12-15;X576135787;;CT001634;contrat_maintenance;;;;cyan;cyan;;;0;2025-05-05;1;Risque de rupture imminent
2025-12-15;X576135787;;CT001634;contrat_maintenance;;;;magenta;magenta;;;0;2025-04-30;1;Risque de rupture imminent
